,business_id,categories,city,latitude,longitude,name,review_count,stars
1712,5zjYrtSK1NdVoWNmo96rYA,"[Nightlife, Bars, Food, Desserts, Restaurants, Italian, Wine Bars]",Charlotte,35.034313,-80.806325,Bravo! Cucina Italiana,85,3.0
1713,4LP1fINwJGhLXF2dWxz5nw,"[Mexican, Restaurants, Fast Food]",Charlotte,35.061201041,-80.8142977742,Chipotle Mexican Grill,25,2.5
1714,nNz_7luh2aD1_U9N3tJUMA,"[Chinese, Restaurants]",Charlotte,35.139895,-80.8782389,Fortune Garden Chinese Restaurant,16,3.0
1715,MUIP2T5ZUUm4gvzTF0SVeQ,"[Wine Bars, Sandwiches, Restaurants, Bars, American (New), Nightlife]",Charlotte,35.1705913,-80.8494576,Andrew Blair's,22,3.0
1716,06bsH_3Utd5GM8Iat3Ltow,"[American (New), Restaurants]",Charlotte,35.0535545,-80.8116203,Domenico's Cucina Italiana,3,3.5
1717,FLyufyQmLXnQzHhfWpNB5g,"[Restaurants, American (New), Southern]",Charlotte,35.2216726,-80.8475027,Ember Grille & Terrace,45,3.5
1718,xlN36ltgkgv50egfwEc3yQ,"[Restaurants, Latin American]",Charlotte,35.1638708121,-80.8765422947,Pollo Royal Restaurant,15,3.5
1719,xUgt16DZ-gq67E2C9VbYgQ,"[Event Planning & Services, Caterers, Cuban, Restaurants, Caribbean, Dominican]",Charlotte,35.166205,-80.876446,Punta Cana,69,3.5
1720,OcCsO9gyNkojXdQs086Urg,[Restaurants],Charlotte,35.327245,-80.944451,McDonalds Hamburgers,6,2.5
1721,CZbr0_fMctWlOXL3iRbhEA,"[Restaurants, Lounges, Bars, Nightlife, Tapas/Small Plates]",Charlotte,35.225378,-80.841961,Bubble,66,3.0
1722,VMmGHyGj7nuj16voJkfuJg,"[Restaurants, Asian Fusion]",Pittsburgh,40.451222,-79.9515915,Miss Saigon 88 Cafe,21,3.0
1723,UdE2E77qVQRLNxwSy9SJ3Q,"[Barbeque, Restaurants]",Pittsburgh,40.409566,-79.844126,Robbie's Super-Stuff Super-Licious Bbq Restaurant,14,4.0
1724,QJS8r7COJYqVSzMGO8Us5g,"[Bars, Restaurants, Nightlife]",Pittsburgh,40.4436282546,-80.0004288791,Carve,4,4.0
1725,_DOjM_VGK-ojgjoY6esOdg,"[Restaurants, Barbeque, Event Planning & Services, Caterers]",Charlotte,35.0624111,-80.7716169,The Q Shack,61,3.5
1726,iXXTFcJgOKJbHgdizC26vw,"[Fast Food, Restaurants, Sandwiches]",Charlotte,35.055335,-80.851605,Subway,8,3.0
1727,ZPVhjltJcQ-YnaoV-h-FeA,"[Restaurants, Italian]",Pittsburgh,40.394199,-80.062986,Arpino Trattoria,41,4.0
1728,fCkvpPqOziXHHu-f8tbeZw,"[Restaurants, Pizza]",Pittsburgh,40.4763098,-80.0311303,Wiseguys Pizza,13,3.0
1729,Qn5QMHOV6f5uHbxvrTPGRA,"[Event Planning & Services, Food Trucks, Food, Noodles, Food Delivery Services, Caterers, Specialty Food, Restaurants, Chinese, Ethnic Food, Szechuan]",Charlotte,35.2263714,-80.7990185,The Dumpling Lady,21,4.5
1730,LQI8R7yYXmWzWKd7wLCf2Q,"[Restaurants, Southern]",Charlotte,35.2197368,-80.8121235,Dish,381,4.0
1731,o_73vrhXGy07nUWxn5q58A,"[American (Traditional), Restaurants, Chicken Wings]",Charlotte,35.3475984,-80.8585564,East Coast Wings & Grill,99,3.5
1732,Uftnd7njdHNFxhz_6rpUrA,"[American (New), Live/Raw Food, Restaurants, Nightlife, Cocktail Bars, Seafood, Bars]",Charlotte,35.2276081,-80.8414607,Sea Level NC,101,4.0
1733,DyOzNIeXUksPNLXYHnB-oQ,"[Restaurants, Latin American, Mexican, Street Vendors, Food]",Charlotte,35.2162131,-80.8216897,Sabor Latin Street Grill,503,4.5
1734,sbb9isKQySeqf8l_rLKjXA,"[American (Traditional), Seafood, Restaurants]",Charlotte,35.209084,-80.857952,The Deck,11,3.5
1735,qThJY-H6Fo8HvfdIvwrjiw,"[Chinese, Restaurants]",Pittsburgh,40.5207492,-80.033128,Yeung's House,36,4.5
1736,N9JASBwB9kWtK0_EjTa1nw,"[Chinese, Restaurants]",Pittsburgh,40.439176,-80.071117,Chan An Restaurant,13,4.0
1737,bm8-Kriygv-R8DVCmKzoOw,"[Grocery, Breakfast & Brunch, Butcher, Restaurants, Specialty Food, Food, Cafes]",Pittsburgh,40.4534962,-79.9822822,Marty's Market,135,3.5
1738,e-ZkvfbMZi628OKVcoFOAw,"[Restaurants, Japanese, Sushi Bars]",Pittsburgh,40.441662,-79.95736,Sushi Fuku,119,4.0
1739,HBBZRHpJG3L4lXLWz910JQ,"[American (Traditional), Restaurants]",Charlotte,35.1528778076,-80.837020874,Flagstones,4,5.0
1740,rLZDtOjCPhXZx1ldZKFzJA,"[Coffee & Tea, Food, Restaurants]",Pittsburgh,40.4574894,-79.9658647,Lili Cafe,60,4.5
1741,hO2C3mGpK2lqZ2c2JltQSA,"[Sandwiches, Restaurants, Fast Food]",Charlotte,35.3509222,-80.8416534,Subway,6,1.5
1742,CgCkOG9Z5gCO3fgq-ficpQ,"[Gluten-Free, Pizza, Restaurants, Breakfast & Brunch, Salad, Vegetarian]",Charlotte,35.2201453759,-80.8072895722,Pure Pizza,73,4.0
1743,uLHRvzarplBajOnekB8eiA,"[Burgers, Fast Food, Restaurants]",Charlotte,35.220079,-80.802542,McDonald's,10,2.5
1744,rqjhez-ulSyMkr7lMGJwFA,"[Sushi Bars, Steakhouses, Restaurants]",Charlotte,35.2240551793,-80.8455877508,Red Ginger,113,3.5
1745,TqUFwP0mQJBPFHql0tLVsQ,"[Greek, Restaurants]",Pittsburgh,40.3651821,-80.0180608,The Original Gyro,23,4.0
1746,zDXVGSG41uIvgk3MghurDQ,"[Restaurants, Coffee & Tea, Sandwiches, Gas & Service Stations, Convenience Stores, Automotive, Food]",Pittsburgh,40.4308891296,-80.001373291,American Natural,4,3.0
1747,12speFaaT2nuz04Ckb1mbg,"[Contractors, Hawaiian, Roofing, Restaurants, Windows Installation, Vinyl Siding, Home Services]",Charlotte,35.1704541,-80.8788956,Owl Roofing,3,1.0
1748,EzcrB9DhKtezASq7fZ6ZyA,"[Bakeries, Food, Convenience Stores, Restaurants, Gluten-Free]",Pittsburgh,40.4438616753,-79.9554495825,Oakland Bakery and Market,3,3.5
1749,xxJMwfmcRFdQXbJJetntlw,[Restaurants],Charlotte,35.1357194,-80.8787439,Sub Station II,3,3.5
1750,DeoLBmoxGVWGTfXAKLW5jA,"[Restaurants, Coffee & Tea, Food, Breakfast & Brunch]",Charlotte,35.2128682,-80.8258178,NOFO on Liz,8,3.0
1751,wp5FAtCGMyU2RnQ-7kxKHQ,"[Wine Bars, Restaurants, Italian, Bars, Nightlife]",Pittsburgh,40.419454,-79.850259,Roman Bistro,106,3.0
1752,i1t1vBPEWkjPVEW9OoDH2A,"[Chicken Wings, Italian, Pizza, Restaurants]",Pittsburgh,40.4563367,-80.0071993,Pizza Hut,8,1.5
1753,LtPnsCPkCb41VG5fQr18IQ,"[Pizza, Restaurants]",Pittsburgh,40.4559349,-79.937173,Little Caesars,7,2.5
1754,l6ZrDTwUHZebCG3C9Va3Dw,"[Restaurants, Peruvian, Latin American]",Pittsburgh,40.451723,-79.932833,La Feria,74,4.0
1755,wqJ6eC0bmKsTK5bsSuYhcg,"[Restaurants, American (New)]",Charlotte,35.2240131,-80.8464728,Aquavina,18,3.0
1756,3C0bnFhjkgYP9mWORKg6cA,"[Hot Dogs, Restaurants, Street Vendors, Food]",Charlotte,35.226911,-80.843823,Chili Man,81,5.0
1757,91VUQhU9fyV-usA7aeN6mA,"[Juice Bars & Smoothies, Food, Restaurants, Sandwiches, Salad]",Charlotte,35.2265794,-80.8428142,Energy Cafe,37,3.5
1758,xxCrRqqICzQyR0Q-iqCrNw,"[Restaurants, Sandwiches, Fast Food]",Charlotte,35.2206335486,-80.8102176344,Subway,12,2.0
1759,YVlNo_aIX0CNp4R7ZAKbFg,"[Sandwiches, Food, Restaurants, Bagels, Breakfast & Brunch, Bakeries]",Pittsburgh,40.437442,-79.9228098,Bruegger's Bagels,15,2.5
1760,NVtejin_G1SUXc9g9Ii-wQ,"[Burgers, Salad, Restaurants, Sandwiches, American (New)]",Charlotte,35.157022,-80.875422,Showmars Emerywood,15,2.5
1761,GSIvngjQnhTWbvgVgjBkHQ,"[American (Traditional), Restaurants, Burgers]",Charlotte,35.1025649,-80.9856902,American Burger,20,3.5
1762,_2trMwFsh5-IqqEcQ-OLVA,"[Barbeque, Chicken Wings, Restaurants, American (Traditional)]",Charlotte,35.1358714,-80.9401401,Mac's Speed Shop,202,3.5
1763,N9o1UKmI0Ng1qYkTBTxHmA,"[Restaurants, Thai, Sandwiches, Chinese, Noodles]",Charlotte,35.1442674488,-80.9332256894,Noodles & Company,14,3.0
1764,SaCZIOra8E5C9QMjzDsuNQ,"[Pizza, Restaurants]",Charlotte,35.138139,-80.935394,Stoney's Woodfired Pizza,5,3.5
1765,7-Wlpm30PGCBIZtH2rOlew,"[Chinese, Restaurants, Vietnamese, Thai]",Pittsburgh,40.4512474328,-79.9514841288,Miss Saigon88,25,3.5
1766,wnasanv4cj7tN6U00VfzOQ,"[Restaurants, Bars, Nightlife, American (Traditional)]",Pittsburgh,40.4356718,-80.0340934,Tramp's Restaurant,4,3.0
1767,_kzB_xsb9DHUPfXB0XfQGA,"[Bars, Mexican, Tex-Mex, Nightlife, Restaurants]",Charlotte,35.062252,-80.815427,Cantina 1511,175,3.0
1768,V1Dj3LL4kqf-nORQhlsAaA,"[Fast Food, Sandwiches, Restaurants]",Charlotte,35.2261594246,-80.8426354485,Which Wich,7,3.5
1769,cCMyypY73m9GJBKI4RvFcw,"[Restaurants, Pakistani, Indian]",Charlotte,35.194894,-80.767442,Namaste India,10,3.0
1770,sH9aI3xg-POBMp8R-kSQZg,"[Italian, Pizza, Restaurants]",Charlotte,35.095965,-80.780178,Portofino's,87,3.5
1771,UvWWzU2g-Wq-c3wAcSeDPg,"[Pakistani, Indian, Restaurants]",Charlotte,35.1748509,-80.847318,Situl Indian Restaurant,46,3.0
1772,L8vRIeRorFl1kah1hyR8Kg,"[Restaurants, Bars, Nightlife, American (Traditional), Sports Bars]",Charlotte,35.170972,-80.848663,The Press Box,5,3.0
1773,EoGCJ6Ff8VwF0hPg6zaOcA,"[Bars, Irish, Irish Pub, Nightlife, Food, Restaurants]",Charlotte,35.0226294,-80.8472303,P.J. O'Reilly's,30,3.5
1774,TY_kMmCM_3JSs14NFUvO_g,"[Barbeque, Korean, Restaurants, American (New)]",Pittsburgh,40.4565667,-79.936316,Nak Won Garden,63,3.5
1775,AjSS_4c_pVZqrEu-U3edSQ,"[Restaurants, Barbeque]",Charlotte,35.170862,-80.850106,Ole Smokehouse 1,3,4.0
1776,3JyqPFOCUHFczVSfiw518w,"[American (Traditional), Restaurants]",Pittsburgh,40.3253168,-80.0649336,King's Family Restaurants,13,2.5
1777,1JbrO_ZoY6a8R3llJHVzUQ,"[Mexican, Restaurants, Fast Food]",Pittsburgh,40.4498153458,-80.018721659,Taco Bell,12,2.5
1778,h8cJUgjj9KxxJoj62fHWRA,"[Restaurants, Spanish]",Charlotte,35.227822,-80.8411478,Malabar,152,3.5
1779,3buPFDqdstemNGAGHDWPaw,"[Chinese, Restaurants]",Charlotte,35.225825,-80.846495,China King,6,3.0
1780,Gija3u7SaXAr3ittymiZ4A,"[Breakfast & Brunch, Restaurants]",Charlotte,35.2261129,-80.8469222,Eggheads Breakfast Brunch and Lunch,14,3.0
1781,mikaCujT2MtuoGdUTkp-Ow,"[Bars, Wine Bars, Tapas/Small Plates, Restaurants, Nightlife]",Charlotte,35.2261079,-80.8468595,Vintage Wine Lounge,13,3.5
1782,0v984vlPQfb4VZWvBJSsfg,"[American (New), Nightlife, Sushi Bars, Restaurants, Lounges, Bars]",Charlotte,35.2278411,-80.8394745,Cosmos Cafe,58,3.0
1783,ItJubFPMOuc1MWoKqRgygA,"[Restaurants, Sandwiches]",Charlotte,35.202501,-80.866015,Penn Station East Coast Subs,29,3.5
1784,zr8Ojsm-yNhvfTzBzcKU9w,"[Creperies, Coffee & Tea, Desserts, Restaurants, Food, Breakfast & Brunch, Specialty Food]",Charlotte,35.2277591,-80.8381993,Hazelnuts Creperie,43,4.5
1785,tZbnGfc9LckBuKgKoX8A7g,"[Pizza, Italian, Restaurants]",Charlotte,35.0878284,-80.8454085,Rotelli Pizza and Pasta,16,3.0
1786,M1PRy7Hh0M948_9CX2z6Bg,"[Pubs, Bars, Restaurants, Nightlife, Southern]",Charlotte,35.192734,-80.7810547,McBonie's Bar & Grill,16,3.0
1787,BY1_pf7FHUycHOwYEenDlQ,"[Restaurants, Chinese]",Pittsburgh,40.416347,-79.8480465,Hunan's Palace,22,3.5
1788,RvwZqjdkZ_pER0moPXLZAQ,"[Cafes, Food, Restaurants, Bubble Tea, Coffee & Tea, Chinese, Taiwanese]",Pittsburgh,40.4378411,-79.9201088,Rose Tea Cafe,291,3.5
1789,f7M0QRKGW4jh6_zYDqFUxA,"[American (Traditional), Restaurants]",Pittsburgh,40.4466323,-80.0231399,Wheel House,20,3.5
1790,uM8bJAZ2BHadN4NPNzkaDA,"[American (New), Restaurants]",Charlotte,35.2240131,-80.8464728,Ratcliffe On The Green,16,3.5
1791,lPZ6RQ_jj9xlhvLEB3c4Wg,"[Bars, Pizza, Restaurants, Nightlife]",Charlotte,35.053494,-80.811756,Hawthornes New York Pizza & Bar,101,4.0
1792,hf2oiNqYYWoF2-iNYSnOMg,"[Chinese, Restaurants]",Charlotte,35.21051,-80.690262,China Fun,22,3.5
1793,htukE-iB6K8Yn2q5W4bI_A,[Restaurants],Charlotte,35.0535545,-80.8116203,Cheese Mo'z Coal Fired Pizza,7,2.5
1794,HDMoo6OIY4qIIKWfvbYK_A,"[Sandwiches, Burgers, American (New), American (Traditional), Salad, Restaurants]",Pittsburgh,40.3932957,-80.0656653,Max & Erma's,20,3.0
1795,VsPoQeCRYYHQrj9jbiLmtA,"[American (New), Nightlife, Restaurants, Bars, Sports Bars]",Charlotte,35.140279,-80.739163,Russell's Pub N Grill,25,3.0
1796,3gkqdLgL1Ca0hy1YRsA2Gw,"[Pizza, Restaurants]",Pittsburgh,40.4720892,-79.9590259,V3 Flatbread Pizza,4,3.0
1797,ed1KHQwsAYyFDrlUdwqJBA,"[Restaurants, Chinese]",Charlotte,35.2391283,-80.7983616,China Bowl,10,3.0
1798,2hOU75OoYSid_aMUEvjhVQ,"[Sandwiches, Seafood, Restaurants]",Pittsburgh,40.4534775,-79.9822567,Benkovitz Seafoods,20,4.5
1799,JWpKSSLuSHUemOES35Dl7w,"[Japanese, Restaurants, Korean, Seafood]",Charlotte,35.22533,-80.8461559,Fujiyama,15,4.0
1800,jNL2MoJI0Ps8hYVktQ4lkQ,"[Italian, Restaurants, Pizza]",Pittsburgh,40.4588237,-79.9223818,Minutello's Restaurant & Lounge,8,3.0
1801,QeDkfLmXVguytF3Of9zg-Q,"[Breakfast & Brunch, Cajun/Creole, Restaurants]",Charlotte,35.247776,-80.804143,Boudreaux's Louisiana Kitchen,229,4.0
1802,8ptBNZne8pV6X01pQBnpkQ,"[American (New), Restaurants]",Pittsburgh,40.471952,-79.926485,Cafe Ola Appetite!,6,4.5
1803,kSIvxL9F9zggPIqPGU-WEA,"[Japanese, Restaurants, Sushi Bars]",Charlotte,35.22547,-80.848544,Hasaki Grill,87,3.5
1804,cdkzUI1tXc8rUMF33iKMlg,"[Nightlife, Bars, Mexican, Restaurants]",Charlotte,35.2258686554,-80.8421154614,Vida Vida,59,3.0
1805,DEsBsSuyiNWYJyR0KEok2Q,"[Restaurants, Nightlife, Bars, American (New)]",Pittsburgh,40.4534897,-80.0012207,Peanutz,7,2.5
1806,eU_713ec6fTGNO4BegRaww,"[Pizza, Restaurants, Italian]",Pittsburgh,40.426784,-80.005652,La Tavola Italiana,99,3.5
1807,6a4-SPP4QJbJuHoMhPKnVQ,"[Restaurants, Mexican]",Pittsburgh,40.4414677,-79.9574362,Veracruz Mexican Restaurant,29,3.0
1808,hOv0yRX4Km89-7vJuzPteg,"[Bars, Pubs, Restaurants, Nightlife, Cafes]",Pittsburgh,40.438875,-79.955248,Spice Cafe,7,4.5
1809,ycmlMco3w3A5D3Qeqk9jyw,"[Restaurants, American (New)]",Charlotte,35.2727797229,-81.0052115714,River's Edge Bar and Grill,56,3.0
1810,d0ofu934HpkhzIE-Z1xkQQ,"[Cafes, Restaurants]",Charlotte,35.2275436332,-80.8563065529,Cafeccino,4,4.0
1811,hs5xdulRJqHZyITnEHpJhQ,"[Pizza, Restaurants, Italian, Salad, Chicken Wings]",Pittsburgh,40.4175931,-80.0455846,Mario's Pizza,14,2.5
1812,8MSzI-4KJHpGBLiILkrtVg,"[Japanese, Restaurants]",Pittsburgh,40.4534714487,-80.1626419804,Ichiban,63,3.5
1813,-UjCvAsvBOr19y8lqPueiQ,"[Chinese, Restaurants]",Pittsburgh,40.4579893,-79.9181411,China Garden,17,3.0
1814,2dNjePYVp2AVei4ZoSDaaA,"[Real Estate Agents, Real Estate, Car Dealers, Automotive, Arts & Entertainment, Bars, Nightlife, Cocktail Bars, Home Services, American (Traditional), Cuban, Music Venues, Restaurants]",Pittsburgh,40.4727304,-79.9591668,The Goldmark,13,3.5
1815,rYPlWpOli9wBsP4sdFE26A,"[Restaurants, Breakfast & Brunch, Sandwiches]",Charlotte,35.22457,-80.848196,e2GO,10,2.5
1816,WRsx6oYB8vtEM24auz275A,"[Restaurants, Mexican]",Charlotte,35.2581442255,-80.7790575432,Fonda Las Cazuelas,31,4.0
1817,WpswWSp1zHdxrZC4TftFJg,"[Restaurants, Sandwiches]",Charlotte,35.1942153218,-80.8724895013,Steak 'n Hoagie Shop,12,4.0
1818,UhdlNJz_ZNb-m3kF-YLSgw,"[Fast Food, Restaurants, Delis, Sandwiches]",Charlotte,35.312144,-80.745093,Jersey Mike's Subs,19,3.5
1819,BzXhD2JpiDNAzPGYocP4hw,"[Delis, Sandwiches, Restaurants, Fast Food]",Charlotte,35.21051,-80.690262,Quiznos,3,1.0
1820,rtj550X5w4tDWcTE8oAgew,"[Food, Ice Cream & Frozen Yogurt, Restaurants, Pizza]",Pittsburgh,40.393115,-79.986911,Bishop's Pizza,5,3.0
1821,Gc2aFY3Q7a6oXuARQXvvEA,"[American (Traditional), Restaurants]",Charlotte,35.1517049,-80.8241554,Noble's Restaurant,15,4.0
1822,nEQFnHydeX2A3bRRDAKqQg,"[Tex-Mex, Mexican, Restaurants]",Charlotte,35.1526108,-80.8285434,Chuy's,208,3.5
1823,pjz3-8fMgKIMYd_4mv8N1A,"[Kosher, Restaurants, Bagels, Vegetarian, Food, Vegan]",Charlotte,35.0970774975,-80.7790989891,Manhattan Bagel,30,3.5
1824,t-rivl_ISXvrh829BkRFKg,"[Restaurants, Mexican]",Charlotte,35.061257,-80.814542,Qdoba Mexican Grill,18,3.0
1825,pDwKOuqjQ4gtoX-aaQPJ_g,"[Asian Fusion, Restaurants, Sushi Bars, Taiwanese]",Charlotte,35.2966952,-80.7378127,My Bento Asian Diner,65,3.5
1826,8rIDfnWHSo-K0Xb9Y1gjrA,"[Barbeque, Chicken Wings, Bars, Restaurants, Sandwiches, Nightlife]",Charlotte,35.1766346433,-80.7996419534,The Improper Pig,140,4.0
1827,gvL5fxzdrRxkS1xnis5RPA,"[Restaurants, Thai]",Pittsburgh,40.457748,-79.925494,Typhoon,13,3.5
1828,UzsXZoePcmt6RWo00qNNAw,"[Sports Bars, Restaurants, American (Traditional), Bars, Nightlife]",Charlotte,35.2250974399,-80.843326668,Carolina Ale House,227,3.0
1829,mG5gV8OWUTp21vLQqmoFFQ,"[Sandwiches, Restaurants]",Pittsburgh,40.4412223454,-79.9567410311,Uncle Sam's Submarines,73,4.0
1830,nXr2CBXYxdXYm-tWn91KCg,"[Chicken Wings, Restaurants]",Pittsburgh,40.4480946,-80.0042488,Quaker Steak & Lube,5,3.5
1831,TYZIMuHwhZo_Hizenmf8Pg,"[Restaurants, American (New), Bars, Nightlife]",Pittsburgh,40.448071,-80.0038351,BZ's Bar and Grill,77,3.0
1832,CzmyMl4jnlyQYVaf3YmDYQ,"[Beer, Wine & Spirits, Arts & Entertainment, Food, Restaurants, Festivals, Barbeque]",Charlotte,39.3289463,-76.6383832,Beer Bourbon & BBQ Festival,13,3.0
1833,sXj4ZFR9SmftEDXOzmZscw,"[Restaurants, Pubs, American (Traditional), Bars, Nightlife, Gay Bars]",Charlotte,35.2283983,-80.8547192,Hartigan's Irish Pub,20,3.0
1834,PdCxX1QJnlBkvnG9fFjWYg,"[Restaurants, Bakeries, Coffee & Tea, Food, Cafes, Sandwiches]",Charlotte,35.2124,-80.817112,Sunflour Baking Company,196,4.0
1835,2Jq2XezAoZRkt9uGJtSWtQ,"[Burgers, American (Traditional), Restaurants, Nightlife, Bars, Sports Bars, Steakhouses]",Charlotte,35.0616561,-80.813185,Applebee's,15,2.5
1836,-3rvpkYkYD_N1IP4hSvD0A,"[Japanese, Sushi Bars, Restaurants]",Pittsburgh,40.3885913,-80.0493988,Sushi Three,23,3.5
1837,NW4mtw2cS1PeJQDK2J_wfQ,"[Nightlife, Restaurants, Sports Bars, American (Traditional), Bars]",Pittsburgh,40.4403302,-79.9865124,Tailgaters Bar & Grill,11,3.0
1838,_Oe8NDjmeYkkHFs7f8CekA,"[Food, Indian, Food Trucks, Restaurants]",Pittsburgh,40.4452102456,-79.955705317,Chakh Le India,17,4.0
1839,qHseX2NHeUUedIgs_VasZA,"[Event Planning & Services, Mexican, Food, Restaurants, Food Trucks, Caterers]",Pittsburgh,40.428832,-79.9780571,"La Palapa, Mexican Gourmet Kitchen",127,4.5
1840,8Jub_J2ILU0xYYnsgcd7UQ,"[Restaurants, American (New), Mexican]",Pittsburgh,40.428108,-79.973988,Silvi's Southside Kitchen,4,4.0
1841,F4k0RVMbEPfo5a372q-m8g,"[Restaurants, Soup, Italian, Pizza]",Pittsburgh,40.438725,-79.984349,Pizza Care,28,3.5
1842,9Zhiktm7_LYN_uxaT9XEhg,"[Restaurants, Chinese]",Charlotte,35.0529811,-80.7707695,The Wok,27,3.0
1843,YfKZh6Op-PmuKyzZu_DMGQ,"[Pubs, Restaurants, Bars, Nightlife]",Pittsburgh,40.441741,-79.9574559,Peter's Pub,47,3.0
1844,8CnhJoJZjs0p96kN5LwKDQ,"[Fast Food, Nightlife, Bars, Restaurants, Sports Bars]",Charlotte,35.3035907129,-80.9369406484,Sports Page Food & Spirits,28,3.5
1845,tJHF0eta2A_z5e9nTpONQg,"[Mediterranean, Portuguese, Food, Restaurants, Greek, Food Trucks]",Charlotte,35.2150714,-80.8294747,Fresh Med Food Truck,6,4.5
1846,WPV0ucYjnb2HOrNxSopv6A,"[Nightlife, Italian, Pizza, Bars, Restaurants]",Charlotte,35.21582,-80.821622,Hawthorne's NY Pizza & Bar,136,4.0
1847,xLy3aWEbtpoUSVdjuHBS0A,"[Vegetarian, Mexican, Seafood, Restaurants]",Pittsburgh,40.45648,-80.168472,Plaza Azteca,84,3.0
1848,9gQyf3h7XK0lKJYLGcIYlA,"[Restaurants, Chinese]",Charlotte,35.3450737,-80.8871383667,Fu Shing II,12,3.5
1849,lYSV7xI8lhO76kZs-z2MOw,"[Breakfast & Brunch, Restaurants]",Pittsburgh,40.4604323,-79.9252567,Waffle Shop,15,3.5
1850,jDZJsIyc3jXjcTtJk_p8ZA,"[Chinese, Restaurants]",Pittsburgh,40.4446795,-79.9481851,Orient Express,82,3.0
1851,caGXS6ubNTlv91ZZyoirjQ,"[American (New), American (Traditional), Restaurants, Bars, Nightlife, Sports Bars, Sandwiches]",Pittsburgh,40.4417769,-79.9569556,Primanti Bros.,239,3.5
1852,3nDxqHvf7L5AdEAAeMaQAg,"[Restaurants, Chicken Wings, Sandwiches, Pizza]",Pittsburgh,40.4720189065,-79.914773291,Domino's Pizza,29,1.5
1853,LUZ94dZpgCmBGyNH52S7lg,"[Gastropubs, Bars, Nightlife, Cocktail Bars, Restaurants, American (New), Mediterranean]",Charlotte,35.2265794,-80.8428142,Essex Bar & Bistro,106,4.0
1854,usCGyfoTxOYOqygtI9orUA,"[Food, Food Trucks, Restaurants, Mediterranean]",Pittsburgh,40.4406248,-79.9958864,Leena's Food Truck,5,4.0
1855,MLVnaAgR3FD2O9mBTKDqoQ,"[Turkish, Restaurants, Breakfast & Brunch, Mediterranean]",Pittsburgh,40.4510208759,-79.9320307374,Pasha Cafe Lounge,39,4.5
1856,ujYrcaXEbxj3KH9r0-FgWg,"[Chinese, Restaurants]",Charlotte,35.1841786,-80.7297463,China Taste,8,3.0
1857,uFyGHNUoznuNKfsHkByBSg,"[Restaurants, Burgers]",Charlotte,35.08788871,-80.7838439941,BT's Burger Joint,24,3.0
1858,6Lqjhx0NloQWVwWdonh5lA,"[Restaurants, Salad, Sandwiches]",Charlotte,35.225849,-80.843178,Brad's Brew,23,2.5
1859,fHkiH52AATeRa8Fi2yStpQ,"[Japanese, Asian Fusion, Sushi Bars, Chinese, Restaurants]",Charlotte,35.3346884,-80.8135014,Golden Taipei,67,3.5
1860,YvCSy44tck2FebK5ScZA3g,"[Salad, Restaurants]",Pittsburgh,40.5445685,-80.0087509,Green Leaf's & Bananas,3,2.5
1861,_d69ooWJ_7AXYQRvVNSjmQ,"[Italian, Pizza, Chicken Wings, Restaurants]",Pittsburgh,40.543238,-80.01371,Pizza Hut,13,2.0
1862,nMUSAPBxlvR8PBPDEsV52g,"[Sandwiches, Restaurants]",Pittsburgh,40.3819604,-80.0443604,Lebo Subs,33,4.0
1863,6R3YPIg3xTHqHAK5qk_KnQ,"[Restaurants, Sandwiches]",Charlotte,35.213409,-80.8554748,Sandwich Sam,31,3.0
1864,XqNDr54eLDLRfZwo4l4dVA,"[Breakfast & Brunch, Restaurants, Food, Sandwiches, Bagels]",Pittsburgh,40.441282,-79.956956,Bruegger's Bagels,27,3.0
1865,D-RQsQjEVI_w-KC7iDJd5Q,"[Asian Fusion, Malaysian, Restaurants, Vegetarian, Sushi Bars]",Charlotte,35.2154777,-80.8285213,Cuisine Malaya,155,3.5
1866,3Mh-M4JlIEGTv5TRaXbUDA,"[Food, Restaurants, American (New), Coffee & Tea]",Charlotte,35.349825,-80.8420189,Cluck N Cup,13,3.5
1867,yf6lJ_zhJwawObRMS1OKdg,"[Breakfast & Brunch, Food, Bakeries, Donuts, Restaurants]",Charlotte,35.2360953319,-80.820234412,Joe's Doughs,91,4.0
1868,tRpcBgkb1hxVimvnuFfbGg,"[Restaurants, Fast Food]",Charlotte,35.1371403,-80.9047817,Sonic Drive In,26,2.5
1869,5OV1bavavdsYyfeBRNiOeA,"[Restaurants, Italian, Sandwiches, Pizza]",Pittsburgh,40.4541546,-79.9822156,Osteria 2350,48,3.5
1870,6hKY8sj-ikAQdzrkrBcvuQ,"[American (Traditional), Delis, American (New), Restaurants, Cafes]",Pittsburgh,40.3888811,-80.0498574,Cafe io,75,4.0
1871,Z6_gRH_m8FQlKgsNkZKmTg,"[Restaurants, Italian, Seafood]",Pittsburgh,40.445176,-79.9484908,Lucca,77,3.5
1872,bjr8Uyi-r6xDeXVAhSX-cA,"[Pizza, Restaurants]",Pittsburgh,40.369472,-80.03505,Italian Village Pizza,7,2.5
1873,fD44IFB9Xxo5pkWXSJes7w,"[American (New), Restaurants]",Charlotte,35.2273874,-80.8420686,Sonoma Modern America,9,3.0
1874,D_pwairtGGR0V_w2xx5XeA,"[Turkish, Mediterranean, Breakfast & Brunch, Restaurants, Middle Eastern]",Pittsburgh,40.4439011587,-80.0026876337,Alihan's Mediterranean Cuisine,62,4.0
